!  
! R    D    M    P
4001
8.721847224371567 152484030.830874 3415708700874.102 -472780554151.26965
8.733407657691219 151740231.82159513 3417391913618.945 -472262028978.2619
8.744983413867956 150999987.7086692 3419073584706.4546 -471743935174.56396
8.75657451321157 150263281.94331646 3420753714733.846 -471226272740.0311
8.76818097605876 149530098.05117527 3422432304300.14 -470709041673.36456
8.779802822773195 148800419.63198122 3424109354006.1533 -470192241972.1134
8.791440073745532 148074230.35925013 3425784864454.495 -469675873632.6792
8.803092749393445 147351513.9799614 3427458836249.561 -469159936650.3196
8.814760870161681 146632254.31424162 3429131269997.5293 -468644431019.1503
8.826444456522086 145916435.25505087 3430802166306.3525 -468129356732.1501
8.838143528973632 145204040.76787022 3432471525785.7534 -467614713781.1635
8.849858108042469 144495054.8903889 3434139349047.221 -467100502156.9041
8.861588214281952 143789461.73219463 3435805636704.002 -466586721848.9578
8.873333868272676 143087245.4744644 3437470389371.0977 -466073372845.78687
8.885095090622517 142388390.36965606 3439133607665.2563 -465560455134.73285
8.896871901966666 141692880.74120203 3440795292204.971 -465047968702.0199
8.908664322967665 141000700.9832034 3442455443610.4717 -464535913532.75836
8.920472374315441 140311835.56012633 3444114062503.719 -464024289610.9481
8.932296076727345 139626269.00649828 3445771149508.401 -463513096919.4816
8.944135450948195 138943985.92660633 3447426705249.9272 -463002335440.14746
8.955990517750294 138264970.99419746 3449080730355.4214 -462492005153.634
8.967861297933485 137589208.95217794 3450733225453.719 -461982106039.5321
8.979747812325181 136916684.61231577 3452384191175.3604 -461472638076.339
8.991650081780394 136247382.8549442 3454033628152.583 -460963601241.4615
9.003568127181786 135581288.62866476 3455681537019.3213 -460454995511.21893
9.015501969439697 134918386.95005384 3457327918411.1963 -459946820860.84686
9.027451629492177 134258662.90336895 3458972772965.512 -459439077264.5003
9.039417128305033 133602101.6402563 3460616101321.2515 -458931764695.257
9.051398486871863 132948688.37945989 3462257904119.07 -458424883125.1204
9.063395726214086 132298408.40653208 3463898182001.2886 -457918432525.0238
9.075408867380986 131651247.07354458 3465536935611.89 -457412412864.8326
9.087437931449752 131007189.79880078 3467174165596.515 -456906824113.34796
9.099482939525501 130366222.06655024 3468809872602.4546 -456401666238.3107
9.111543912741329 129728329.42670259 3470444057278.6436 -455896939206.4039
9.123620872258346 129093497.49454403 3472076720275.659 -455392642983.2555
9.135713839265703 128461711.95045477 3473707862245.712 -454888777533.4432
9.14782283498064 127832958.5396267 3475337483842.6426 -454385342820.4965
9.159947880648524 127207223.07178324 3476965585721.916 -453882338806.90027
9.17208899754287 126584491.42090023 3478592168540.6157 -453379765454.09796
9.184246206965401 125964749.52492686 3480217232957.4385 -452877622722.49493
9.196419530246073 125347983.38550907 3481840779632.6914 -452375910571.4614
9.208608988743109 124734179.0677138 3483462809228.281 -451874628959.33606
9.220814603843044 124123322.69975354 3485083322407.714 -451373777843.42896
9.23303639696076 123515400.47271293 3486702319836.0884 -450873357180.0248
9.245274389539528 122910398.64027563 3488319802180.0894 -450373366924.38605
9.25752860305103 122308303.51845396 3489935770107.9844 -449873807030.7567
9.26979905899542 121709101.4853169 3491550224289.6167 -449374677452.3643
9.282085778901344 121112778.98072177 3493163165396.401 -448875978141.424
9.294388784325978 120519322.50604627 3494774594101.3174 -448377709049.14215
9.30670809685508 119928718.62392017 3496384511078.907 -447879870125.7181
9.319043738103021 119340953.9579602 3497992917005.2686 -447382461320.34814
9.331395729712805 118756015.19250536 3499599812558.0464 -446885482581.2292
9.343764093356139 118173889.0723518 3501205198416.4336 -446388933855.5609
9.356148850733451 117594562.40249112 3502809075261.162 -445892815089.5495
9.368550023573926 117018022.04784854 3504411443774.497 -445397126228.4105
9.380967633635555 116444254.93302183 3506012304640.234 -444901867216.3724
9.393401702705171 115873248.04202174 3507611658543.693 -444407037996.679
9.405852252598477 115304988.41801418 3509209506171.7114 -443912638511.5934
9.418319305160097 114739463.16306193 3510805848212.641 -443418668702.4001
9.430802882263611 114176659.43786845 3512400685356.3438 -442925128509.4093
9.443303005811584 113616564.46152313 3513994018294.182 -442432017871.95905
9.455819697735619 113059165.51124616 3515585847719.017 -441939336728.4186
9.468352979996387 112504449.92213549 3517176174325.2046 -441447085016.1917
9.480902874583663 111952405.08691528 3518764998808.586 -440955262671.7197
9.49346940351637 111403018.45568372 3520352321866.4863 -440463869630.4843
9.506052588842623 110856277.53566326 3521938144197.709 -439972905827.0106
9.51865245263975 110312169.89095202 3523522466502.5273 -439482371194.87085
9.531269017014345 109770683.14227483 3525105289482.684 -438992265666.68665
9.54390230410231 109231804.96673654 3526686613841.3823 -438502589174.1324
9.556552336068885 108695523.09757589 3528266440283.284 -438013341647.9382
9.569219135108677 108161825.32392089 3529844769514.5 -437524523017.89343
9.581902723445726 107630699.49054389 3531421602242.591 -437036133212.849
9.594603123333526 107102133.49761912 3532996939176.556 -436548172160.72064
9.607320357055057 106576115.30048089 3534570781026.8325 -436060639788.4926
9.620054446922845 106052632.90938182 3536143128505.289 -435573536022.2196
9.632805415278991 105531674.38925308 3537713982325.2207 -435086860787.03046
9.645573284495198 105013227.85946588 3539283343201.343 -434600614007.131
9.658358076972831 104497281.49359252 3540851211849.787 -434114795605.80695
9.671159815142952 103983823.5191695 3542417588988.097 -433629405505.427
9.683978521466338 103472842.21746218 3543982475335.2207 -433144443627.44604
9.69681421843355 102964325.92322862 3545545871611.508 -432659909892.4078
9.709666928564959 102458263.02448569 3547107778538.704 -432175804219.94745
9.722536674410776 101954641.96227641 3548668196839.9463 -431692126528.79596
9.73542347855111 101453451.23043695 3550227127239.7554 -431208876736.7815
9.748327363596001 100954679.3753657 3551784570464.0356 -430726054760.8332
9.761248352185445 100458314.99579316 3553340527240.064 -430243660516.9841
9.77418646698946 99964346.74255204 3554894998296.491 -429761693920.3738
9.787141730708111 99472763.31834902 3556447984363.332 -429280154885.2514
9.800114166071536 98983553.47753792 3557999486171.961 -428799043324.97925
9.813103795840018 98496706.02589191 3559549504455.1104 -428318359152.0345
9.826110642804002 98012209.82037894 3561098039946.8613 -427838102278.01306
9.839134729784137 97530053.76893677 3562645093382.642 -427358272613.6323
9.852176079631324 97050226.830249 3564190665499.2217 -426878870068.7339
9.86523471522675 96572718.01352257 3565734757034.703 -426399894552.2863
9.878310659481935 96097516.37826553 3567277368728.5225 -425921345972.3885
9.891403935338756 95624611.03406668 3568818501321.4395 -425443224236.2723
9.904514565769508 95153991.14037481 3570358155555.536 -424965529250.30536
9.917642573776938 94685645.90627985 3571896332174.211 -424488260919.99414
9.930787982394268 94219564.59029499 3573433031922.1724 -424011419149.98676
9.943950814685262 93755736.5001387 3574968255545.435 -423535003844.0759
9.957131093744252 93294150.99251883 3576502003791.3154 -423059014905.2014
9.970328842696173 92834797.47291699 3578034277408.4253 -422583452235.4538
9.983544084696618 92377665.39537379 3579565077146.6675 -422108315736.0761
9.996776842931876 91922744.26227494 3581094403757.2334 -421633605307.4676
10.010027140618957 91470023.62413906 3582622257992.594 -421159320849.1864
10.02329500100565 91019493.07940516 3584148640606.4985 -420685462259.9523
10.036580447370566 90571142.27422138 3585673552353.966 -420212029437.6492
10.04988350302315 90124960.90223594 3587196993991.2837 -419739022279.3289
10.063204191303761 89680938.70438628 3588718966276.0005 -419266440681.21277
10.07654253558369 89239065.46869169 3590239469966.923 -418794284538.69525
10.089898559265203 88799331.03004533 3591758505824.1094 -418322553746.34644
10.103272285781589 88361725.27000752 3593276074608.866 -417851248197.91516
10.116663738597191 87926238.11660022 3594792177083.7417 -417380367786.3316
10.130072941207459 87492859.54410154 3596306814012.523 -416909912403.7099
10.14349991713898 87061579.57284199 3597819986160.2295 -416439881941.35114
10.156944689949533 86632388.26900087 3599331694293.1094 -415970276289.74585
10.170407283228105 86205275.74440455 3600841939178.6323 -415501095338.57806
10.183887720594964 85780232.15632387 3602350721585.4883 -415032338976.72577
10.197386025701684 85357247.70727395 3603858042283.5815 -414564007092.2656
10.210902222231189 84936312.64481428 3605363902044.025 -414096099572.4747
10.22443633389778 84517417.26134995 3606868301639.133 -413628616303.8342
10.237988384447206 84100551.89393263 3608371241842.423 -413161557172.0312
10.251558397656684 83685706.92406383 3609872723428.606 -412694922061.9618
10.265146397334947 83272872.77749798 3611372747173.581 -412228710857.73364
10.278752407322289 82862039.92404674 3612871313854.436 -411762923442.66907
10.292376451490595 82453198.87738442 3614368424249.435 -411297559699.3079
10.3060185537434 82046340.19485326 3615864079138.0205 -410832619509.4095
10.319678738015915 81641454.47727057 3617358279300.8057 -410368102753.95575
10.333357028275087 81238532.3687359 3618851025519.569 -409904009313.1542
10.347053448519612 80837564.55643997 3620342318577.2495 -409440339066.4405
10.36076802278001 80438541.77047297 3621832159257.9453 -408977091892.48083
10.374500775118653 80041454.78363483 3623320548346.906 -408514267669.17456
10.388251729629792 79646294.4112465 3624807486630.526 -408051866273.65814
10.402020910439628 79253051.51096034 3626292974896.3457 -407589887582.3058
10.415808341706338 78861716.98257332 3627777013933.042 -407128331470.7336
10.429614047620117 78472281.76783973 3629259604530.4253 -406667197813.8018
10.44343805240322 78084736.85028523 3630740747479.434 -406206486485.61755
10.457280380310015 77699073.25502135 3632220443572.1323 -405746197359.5375
10.471141055627015 77315282.04856098 3633698693601.7007 -405286330308.1699
10.48502010267292 76933354.33863479 3635175498362.437 -404826885203.3786
10.498917545798673 76553281.27400765 3636650858649.7485 -404367861916.28406
10.512833409387474 76175054.04429744 3638124775260.1465 -403909260317.26764
10.526767717854863 75798663.87979235 3639597248991.244 -403451080275.9726
10.540720495648737 75424102.05127083 3641068280641.751 -402993321661.30786
10.554691767249384 75051359.8698219 3642537871011.467 -402535984341.4504
10.568681557169553 74680428.68666539 3644006020901.2803 -402079068183.8476
10.58268988995448 74311299.89297369 3645472731113.1597 -401622573055.22003
10.596716790181937 73943964.91969424 3646938002450.1543 -401166498821.56366
10.610762282462268 73578415.23737247 3648401835716.3843 -400710845348.15344
10.62482639143844 73214642.35597566 3649864231717.038 -400255612499.5449
10.638909141786081 72852637.82471745 3651325191258.3706 -399800800139.57715
10.65301055821353 72492393.23188321 3652784715147.693 -399346408131.37537
10.667130665461872 72133900.20465603 3654242804193.3735 -398892436337.3536
10.681269488304991 71777150.40894344 3655699459204.831 -398438884619.2168
10.695427051549592 71422135.54920535 3657154680992.528 -397985752837.9645
10.709603380035276 71068847.36828156 3658608470367.969 -397533040853.8918
10.723798498634569 70717277.64722107 3660060828143.6973 -397080748526.5931
10.738012432252946 70367418.2051123 3661511755133.2847 -396628875714.9645
10.752245205828913 70019260.89891246 3662961252151.3345 -396177422277.2056
10.766496844334021 69672797.62327956 3664409320013.47 -395726388070.82324
10.780767372772926 69328020.31040367 3665855959536.336 -395275772952.6327
10.795056816183418 68984920.92983998 3667301171537.589 -394825576778.7615
10.809365199636481 68643491.48834164 3668744956835.8965 -394375799404.65076
10.823692548236327 68303724.02969395 3670187316250.9316 -393926440685.05884
10.83803888712044 67965610.634549 3671628250603.3677 -393477500474.063
10.852404241459633 67629143.42026095 3673067760714.8745 -393028978625.062
10.866788636458061 67294314.54072252 3674505847408.113 -392580874990.77924
10.881192097353305 66961116.18620107 3675942511506.7314 -392133189423.2647
10.895614649416396 66629540.58317648 3677377753835.3633 -391685921773.89716
10.910056317951845 66299579.994179636 3678811575219.618 -391239071893.3877
10.924517128297719 65971226.71763049 3680243976486.0796 -390792639631.78107
10.938997105825667 65644473.087678045 3681674958462.303 -390346624838.4586
10.95349627594096 65319311.47404077 3683104521976.808 -389901027362.1413
10.968014664082549 64995734.281847015 3684532667859.074 -389455847050.8912
10.982552295723103 64673733.951476835 3685959396939.5386 -389011083752.1143
10.997109196369049 64353302.958404325 3687384710049.591 -388566737312.5634
11.011685391560626 64034433.81304028 3688808608021.5664 -388122807578.3403
11.026280906871925 63717119.06057595 3690231091688.7456 -387679294394.89746
11.040895767910937 63401351.28082718 3691652161885.348 -387236197607.0419
11.055530000319584 63087123.08807964 3693071819446.5264 -386793517058.9367
11.070183629773787 62774427.13093383 3694490065208.365 -386351252594.1034
11.084856681983501 62463256.09215169 3695906900007.8735 -385909404055.42444
11.099549182692742 62153602.688503645 3697322324682.983 -385467971285.1467
11.114261157679666 61845459.67061567 3698736340072.541 -385026954124.8818
11.128992632756587 61538819.82281786 3700148947016.31 -384586352415.6102
11.14374363377004 61233675.962993 3701560146354.9604 -384146165997.6833
11.158514186600812 60930020.94242629 3702969938930.0654 -383706394710.82495
11.173304317163995 60627847.645655386 3704378325584.1 -383267038394.13525
11.18811405140903 60327148.990321085 3705785307160.434 -382828096886.09186
11.202943415319758 60027917.927018784 3707190884503.329 -382389570024.5525
11.21779243491446 59730147.43915046 3708595058457.9336 -381951457646.75757
